x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,label
0.515997052192688,0.6427658200263977,0.7178555130958557,0.6813992857933044,0.6608311533927917,0.5770183205604553,0.5845897197723389,0.6045894026756287,0.5889357924461365,0.4760627746582031,0.4938601553440094,0.538080096244812,0.5204099416732788,0.3969384431838989,0.41078150272369385,0.4599272310733795,0.4422732889652252,0.3173423111438751,0.338900089263916,0.3879318833351135,0.37344878911972046,0.6470773220062256,0.5819231271743774,0.4777092933654785,0.38182535767555237,0.3102119565010071,0.38337787985801697,0.33158349990844727,0.43035316467285156,0.4453793168067932,0.4082624316215515,0.36216405034065247,0.46798038482666016,0.4613358974456787,0.4408681094646454,0.39941951632499695,0.4915120303630829,0.48551180958747864,0.47200265526771545,0.4479963183403015,0.5051202178001404,0.5106381773948669,-9.009472137222474e-07,-0.09137533605098724,-0.11835283041000366,-0.12678930163383484,-0.1142386645078659,-0.0887879803776741,-0.1543305218219757,-0.17127123475074768,-0.17664135992527008,-0.06689874827861786,-0.13890308141708374,-0.15113301575183868,-0.1524680107831955,-0.05436856672167778,-0.1336999535560608,-0.1118009090423584,-0.08561643213033676,-0.04714123532176018,-0.0944674164056778,-0.07286524027585983,-0.04960688576102257,A
0.37981390953063965,0.5139688849449158,0.5969998836517334,0.5802305936813354,0.6020094752311707,0.49645310640335083,0.491026371717453,0.5000808238983154,0.49452921748161316,0.3977115750312805,0.391359806060791,0.42497387528419495,0.4198225736618042,0.30874890089035034,0.30175772309303284,0.3436858355998993,0.3426988124847412,0.21631790697574615,0.221292644739151,0.26625287532806396,0.2676659822463989,0.8473056554794312,0.7857047915458679,0.664810299873352,0.5517242550849915,0.47930678725242615,0.5777422189712524,0.5068644285202026,0.6032792925834656,0.6254293918609619,0.591241180896759,0.5284759998321533,0.6423760652542114,0.6441145539283752,0.6151864528656006,0.5622639656066895,0.6660194396972656,0.6647217273712158,0.6432839035987854,0.6080763339996338,0.6748685240745544,0.6821871995925903,-1.1325613513690769e-06,-0.0672641396522522,-0.07857844233512878,-0.0805269107222557,-0.06292111426591873,-0.025913547724485397,-0.09461434930562973,-0.11659383773803711,-0.12311321496963501,-0.01535737793892622,-0.09457270801067352,-0.1027078777551651,-0.0928686335682869,-0.018541915342211723,-0.1082720160484314,-0.08161080628633499,-0.04389486089348793,-0.025568660348653793,-0.07613310217857361,-0.051931653171777725,-0.022713223472237587,A
0.4616127908229828,0.32552212476730347,0.21079537272453308,0.16349059343338013,0.23618856072425842,0.38805145025253296,0.2989065647125244,0.2950463891029358,0.3335440754890442,0.4970738887786865,0.3928976058959961,0.3706594407558441,0.41808459162712097,0.583087682723999,0.4968295991420746,0.4541955590248108,0.4970759153366089,0.6511339545249939,0.5845966935157776,0.5371314883232117,0.5651988983154297,0.6430681347846985,0.5782744288444519,0.48138418793678284,0.38870659470558167,0.3182799816131592,0.32591480016708374,0.32898956537246704,0.4325389266014099,0.43969908356666565,0.3361624479293823,0.3638705611228943,0.47512590885162354,0.4678266644477844,0.3799775242805481,0.41488683223724365,0.5073167085647583,0.4968106150627136,0.4317590892314911,0.46756595373153687,0.5219522714614868,0.5144937634468079,-1.9552617231965996e-06,-0.10748965293169022,-0.17069940268993378,-0.22300183773040771,-0.25420916080474854,-0.08991123735904694,-0.1751413494348526,-0.20618198812007904,-0.2256762683391571,-0.07821120321750641,-0.17689359188079834,-0.18179479241371155,-0.17123202979564667,-0.08332806825637817,-0.18427254259586334,-0.14982981979846954,-0.10917884856462479,-0.09948334842920303,-0.15781311690807343,-0.14410996437072754,-0.12439124286174774,A
0.46546706557273865,0.6326282024383545,0.7296648025512695,0.7119264602661133,0.6264102458953857,0.6475103497505188,0.5819970369338989,0.5645822286605835,0.5836338996887207,0.5289165377616882,0.4629627466201782,0.48695459961891174,0.531859278678894,0.42609265446662903,0.36295056343078613,0.3947925567626953,0.44386768341064453,0.32542434334754944,0.28426915407180786,0.305981308221817,0.3552710711956024,0.801814079284668,0.6705480813980103,0.525894820690155,0.387573778629303,0.3485775291919708,0.46943399310112,0.35565024614334106,0.43622153997421265,0.4955260455608368,0.5022234320640564,0.3961891233921051,0.5078564882278442,0.5476654767990112,0.5279765129089355,0.4364064931869507,0.545869767665863,0.5838661789894104,0.5542604327201843,0.4895082414150238,0.5693740844726562,0.6085602641105652,-1.5980841681084712e-06,-0.0270872563123703,0.0017251381650567055,0.023612434044480324,0.0631333589553833,0.14945589005947113,0.09484851360321045,0.046508900821208954,0.03000991977751255,0.15999753773212433,0.08290193974971771,0.028220931068062782,0.022590218111872673,0.15200823545455933,0.07506345957517624,0.06257354468107224,0.0867217630147934,0.14212924242019653,0.11541470140218735,0.13002251088619232,0.15943163633346558,A
0.4061391055583954,0.5259811878204346,0.6015211343765259,0.5661885738372803,0.5346949100494385,0.48161786794662476,0.44627320766448975,0.46654215455055237,0.4815887212753296,0.3905349373817444,0.361845999956131,0.40331968665122986,0.41878455877304077,0.3109436631202698,0.2809862494468689,0.325273334980011,0.3422490358352661,0.2291242778301239,0.20835958421230316,0.25382739305496216,0.27207934856414795,0.5641590356826782,0.5070340037345886,0.4123017191886902,0.32114389538764954,0.25139766931533813,0.3151227533817291,0.2449382245540619,0.3354576528072357,0.37095946073532104,0.33394473791122437,0.2720244228839874,0.37460213899612427,0.38853326439857483,0.35744014382362366,0.3042827844619751,0.3981255888938904,0.40991878509521484,0.3877829313278198,0.34179189801216125,0.40266484022140503,0.4228230118751526,-1.057376266544452e-06,-0.08327022194862366,-0.11326798051595688,-0.13240249454975128,-0.1338018923997879,-0.05837284028530121,-0.14009620249271393,-0.1698692888021469,-0.17578545212745667,-0.041699547320604324,-0.12554438412189484,-0.13242773711681366,-0.11901384592056274,-0.03948299586772919,-0.1273251622915268,-0.09662787616252899,-0.05459398403763771,-0.04347489774227142,-0.09201075881719589,-0.06430879980325699,-0.03055460937321186,A
0.4887438416481018,0.631521999835968,0.6638176441192627,0.6671168208122253,0.6967772245407104,0.5602316856384277,0.5220572352409363,0.533259928226471,0.5416967868804932,0.4497804045677185,0.40221747756004333,0.45196419954299927,0.47312068939208984,0.34633076190948486,0.3038586378097534,0.3686475157737732,0.39258745312690735,0.24188385903835297,0.22293488681316376,0.2808259129524231,0.3031689524650574,0.7905254364013672,0.6514295339584351,0.5021561980247498,0.3783816695213318,0.30125337839126587,0.43947020173072815,0.32785677909851074,0.42445939779281616,0.47694113850593567,0.4687322974205017,0.37080398201942444,0.4867720305919647,0.5224385261535645,0.5101315975189209,0.4199273884296417,0.5334938168525696,0.5753065347671509,0.5597231388092041,0.48561033606529236,0.5581808090209961,0.5959269404411316,-1.4039956113265362e-06,-0.00954124890267849,0.001138765481300652,-0.0001593408378539607,0.012602021917700768,0.058056917041540146,-0.013267836533486843,-0.045330580323934555,-0.05176762118935585,0.04163919761776924,-0.03869667649269104,-0.049903154373168945,-0.034940071403980255,0.011503515765070915,-0.07292663305997849,-0.039664626121520996,0.009156519547104836,-0.019568879157304764,-0.059865426272153854,-0.02329711802303791,0.019123224541544914,A
0.39665818214416504,0.5273290276527405,0.606575608253479,0.583063542842865,0.5484790205955505,0.48104622960090637,0.4776550233364105,0.49436384439468384,0.49162304401397705,0.38930588960647583,0.3949277400970459,0.42717990279197693,0.4205619692802429,0.30923038721084595,0.3157549798488617,0.3557480573654175,0.35118424892425537,0.2257254719734192,0.24014338850975037,0.28347575664520264,0.28083282709121704,0.6884196996688843,0.6250227093696594,0.5229147672653198,0.4260552227497101,0.3567253053188324,0.4423259198665619,0.36551693081855774,0.4572671055793762,0.49375852942466736,0.46070027351379395,0.39583101868629456,0.49923813343048096,0.5181958675384521,0.4860071837902069,0.4275747835636139,0.5229794979095459,0.5389816761016846,0.5165380835533142,0.4644032120704651,0.5293049216270447,0.5515308380126953,-1.2911294788864325e-06,-0.06178758665919304,-0.08468487113714218,-0.10084714740514755,-0.10266847163438797,-0.06015891954302788,-0.12663981318473816,-0.14277984201908112,-0.143814355134964,-0.055153828114271164,-0.13493295013904572,-0.14167049527168274,-0.1328975111246109,-0.058978281915187836,-0.14398665726184845,-0.11300309002399445,-0.07489456236362457,-0.06609544903039932,-0.11495718359947205,-0.08454371243715286,-0.052254851907491684,A
0.3008992671966553,0.4579431116580963,0.5931217074394226,0.6139142513275146,0.5598316788673401,0.4946063458919525,0.4759998917579651,0.469024658203125,0.47741758823394775,0.3811083436012268,0.36477720737457275,0.3836633861064911,0.3957732319831848,0.2777896225452423,0.25982481241226196,0.28396767377853394,0.29824650287628174,0.1696535050868988,0.16270765662193298,0.19727256894111633,0.210923969745636,0.8707270622253418,0.8113865852355957,0.6974945664405823,0.5742092132568359,0.5068146586418152,0.5726564526557922,0.4869318902492523,0.5958695411682129,0.62110835313797,0.5785446166992188,0.5016629695892334,0.6333022117614746,0.633404016494751,0.5936459898948669,0.5316942930221558,0.6520267724990845,0.6522699594497681,0.6115146279335022,0.5676772594451904,0.6502017378807068,0.6681745052337646,-1.267263428417209e-06,-0.084915891289711,-0.10938610881567001,-0.12416772544384003,-0.11842428147792816,-0.036501508206129074,-0.12529101967811584,-0.16183994710445404,-0.1746606081724167,-0.023820945993065834,-0.11738047748804092,-0.12435711175203323,-0.10983137041330338,-0.028604719787836075,-0.1307905614376068,-0.09435312449932098,-0.04656818509101868,-0.040059566497802734,-0.09277987480163574,-0.057396821677684784,-0.018287895247340202,A
0.5250838994979858,0.3341480493545532,0.22134384512901306,0.21007664501667023,0.2724972367286682,0.34849151968955994,0.302402526140213,0.2938128411769867,0.3115089535713196,0.4565855860710144,0.39386847615242004,0.38180452585220337,0.4047566056251526,0.5479140281677246,0.4847199618816376,0.46845632791519165,0.4826885163784027,0.6251990795135498,0.565146267414093,0.5483272671699524,0.560651421546936,0.6488112807273865,0.6018743515014648,0.5226805210113525,0.4206966459751129,0.3622000217437744,0.4013100862503052,0.360901802778244,0.4135383069515228,0.4539395570755005,0.39300358295440674,0.35815778374671936,0.39759907126426697,0.43659618496894836,0.4038013815879822,0.372123122215271,0.40537846088409424,0.44411176443099976,0.42622309923171997,0.39464351534843445,0.42538705468177795,0.45777571201324463,-1.2620397455975763e-06,-0.014596043154597282,-0.028690438717603683,-0.039508748799562454,-0.04446525126695633,-0.025656772777438164,-0.020746221765875816,-0.01694711297750473,-0.019003408029675484,-0.026458965614438057,-0.013799415901303291,-0.008120056241750717,-0.012426387518644333,-0.024587035179138184,-0.0190300140529871,-0.004019852261990309,-0.0005688689416274428,-0.023154128342866898,-0.01915614865720272,0.0025931959971785545,0.017859261482954025,A
0.31111711263656616,0.49273645877838135,0.6039444804191589,0.6442880630493164,0.6063722968101501,0.526858389377594,0.5571598410606384,0.5420106649398804,0.5238661766052246,0.432626873254776,0.47334039211273193,0.4726980924606323,0.4566708505153656,0.35313189029693604,0.3977097272872925,0.40834206342697144,0.3938596248626709,0.28595390915870667,0.3357236087322235,0.33811360597610474,0.3237770199775696,0.6249510049819946,0.6172094345092773,0.5418593287467957,0.44851404428482056,0.4006204903125763,0.41130346059799194,0.40629443526268005,0.4579314589500427,0.4875316619873047,0.38999807834625244,0.4075469970703125,0.4499078392982483,0.4763084352016449,0.3965451121330261,0.4178318679332733,0.4514085352420807,0.4786807894706726,0.4120723605155945,0.43163102865219116,0.4620545208454132,0.4856194257736206,-4.4058231196686393e-07,0.014977467246353626,0.02843811921775341,0.044054288417100906,0.05951536074280739,0.011927510611712933,0.036403026431798935,0.0394618883728981,0.0368720144033432,0.013870582915842533,0.0653882622718811,0.07187683135271072,0.06113318353891373,0.022133326157927513,0.06911719590425491,0.07121694087982178,0.05669977143406868,0.031960900872945786,0.06921298056840897,0.08445870876312256,0.08858253061771393,A
0.45350396633148193,0.6283121109008789,0.7447546720504761,0.7929478883743286,0.7544999122619629,0.6822208762168884,0.7364227771759033,0.7213688492774963,0.6971779465675354,0.5940031409263611,0.6597901582717896,0.6559212803840637,0.631640613079071,0.5196923613548279,0.5814663171768188,0.5857973098754883,0.5630207061767578,0.4575215280056,0.5195375680923462,0.5185164213180542,0.4961601495742798,0.6627171039581299,0.6630867719650269,0.5992506146430969,0.5063716769218445,0.4525550603866577,0.47110822796821594,0.4578174650669098,0.5085793733596802,0.5361913442611694,0.44559887051582336,0.4515158534049988,0.4931579530239105,0.5167962908744812,0.44660693407058716,0.4554084837436676,0.4882904291152954,0.5142402052879333,0.45657965540885925,0.46509507298469543,0.49500927329063416,0.5182511806488037,-5.596881464953185e-07,0.002194644184783101,0.00593661330640316,0.01248793862760067,0.019881652668118477,-0.009217623621225357,-0.00041179865365847945,-0.00483041862025857,-0.011603071354329586,-0.007262550760060549,0.02875392697751522,0.03448506444692612,0.02457706816494465,-0.0007667812169529498,0.03314453735947609,0.04323120787739754,0.035653118044137955,0.005836435128003359,0.03317827731370926,0.05300648882985115,0.06139890477061272,A
0.5430888533592224,0.41139259934425354,0.32981351017951965,0.3309882581233978,0.4046384394168854,0.44880181550979614,0.4628644287586212,0.43711578845977783,0.43755102157592773,0.5353336930274963,0.5458234548568726,0.500259280204773,0.5025065541267395,0.6150966286659241,0.6297926902770996,0.5753111243247986,0.5794212222099304,0.6986215114593506,0.7076890468597412,0.6569554805755615,0.6530710458755493,0.6430232524871826,0.5689970254898071,0.4637629985809326,0.3546374440193176,0.29611462354660034,0.37415406107902527,0.2932407259941101,0.3888200521469116,0.4199202060699463,0.3919047713279724,0.32241740822792053,0.4314870536327362,0.43454623222351074,0.4150945544242859,0.3576897978782654,0.45215946435928345,0.4610570967197418,0.44648057222366333,0.3861704170703888,0.4472070336341858,0.4712010622024536,-1.8084363091475097e-06,-0.05370822921395302,-0.07306494563817978,-0.09244225919246674,-0.09190090745687485,0.011849679052829742,-0.06189355254173279,-0.09155205637216568,-0.10064873099327087,0.012437080964446068,-0.06037644296884537,-0.06447632610797882,-0.04933586344122887,-0.004488482605665922,-0.07741475850343704,-0.04265473410487175,0.000295114703476429,-0.02773429825901985,-0.05849862098693848,-0.02490413561463356,0.010650631971657276,A
0.6234855651855469,0.6928076148033142,0.721193253993988,0.6636199355125427,0.5913035273551941,0.6719926595687866,0.6729188561439514,0.6677199602127075,0.6585759520530701,0.6219244003295898,0.6205458641052246,0.6187180280685425,0.6134476661682129,0.5798501968383789,0.5733786225318909,0.5725316405296326,0.5685344934463501,0.5368341207504272,0.5323726534843445,0.5326911211013794,0.5314669013023376,0.6693098545074463,0.636252760887146,0.5633389353752136,0.5160796046257019,0.5117686986923218,0.5033608675003052,0.43413791060447693,0.3885866701602936,0.3500228524208069,0.5006691217422485,0.4234091639518738,0.3703656792640686,0.3262794613838196,0.5126510858535767,0.4376065731048584,0.38766491413116455,0.34505581855773926,0.5358145833015442,0.47916603088378906,0.4392850995063782,0.4028783440589905,6.638366016886721e-07,-0.03637384995818138,-0.04727513715624809,-0.05424652248620987,-0.0627981647849083,-0.03140612691640854,-0.05612965673208237,-0.0773579403758049,-0.09425587952136993,-0.03477947413921356,-0.05885812267661095,-0.08427205681800842,-0.10219120234251022,-0.04240929335355759,-0.06983137130737305,-0.09639349579811096,-0.11312350630760193,-0.05284766107797623,-0.08025626838207245,-0.0974615067243576,-0.10873830318450928,B
